period,year,reporter_iso3,partner_iso3,partner_name,partner_iso2,region_name,hs6,product_description,trade_value_usd,net_weight_kg,quantity,unit_value_usd_per_kg,transaction_count,trade_volatility_6m,unit_value_volatility_6m,trade_growth_mom,gdp_usd,gdp_per_capita_usd,gdp_growth_pct,inflation_pct,population,trade_pct_gdp,tariff_rate,tariff_type,tariff_scope,rta_exists,rta_name,rta_status,rta_in_force_for_year,partner_locode_count,partner_port_count,partner_airport_count,partner_inland_terminal_count,sanctions_entity_count,ofac_entity_count,sanctions_present
202202,2022,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,1462108182.5,41824958.47,41824958.47,34.9578,18,,,1.2286,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202203,2022,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,810994224.5,31039746.21,31039746.21,26.1276,18,569958570.67,5.4798,-0.4453,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202204,2022,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,767259163.01,25494278.59,25494278.59,30.0953,18,427718361.87,4.8166,-0.0539,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202205,2022,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,530982218.87,18189333.38,18189333.38,29.192,18,364548811.38,3.9467,-0.3079,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202206,2022,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,804338916.25,26828697.599999998,26828697.599999998,29.9805,18,361360264.9,3.4228,0.5148,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202207,2022,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,1217679105.85,35409004.96,35409004.96,34.389,18,323646589.95,3.0673,0.5139,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202208,2022,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,897005004.9300001,29872261.18,29872261.18,30.028,18,341034157.16,3.3392,-0.2633,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202209,2022,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,1236114290.94,38970075.01,38970075.01,31.7196,18,223053521.51,2.6426,0.378,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202210,2022,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,889293174.48,29369773.96,29369773.96,30.2792,18,274361883.46,1.8982,-0.2806,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202211,2022,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,807595541.23,29184611.87,29184611.87,27.672,18,266162857.22,1.884,-0.0919,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202212,2022,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,504418081.19,20380171.28,20380171.28,24.7504,18,198822269.75,2.2343,-0.3754,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202301,2023,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,1143409075.86,38009515.08,38009515.08,30.0822,18,273928485.88,3.3182,1.2668,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202302,2023,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,1156992453.57,34031563.64,34031563.64,33.9976,18,259367816.23,2.4914,0.0119,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202303,2023,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,856905725.22,27667779.21,27667779.21,30.9713,18,277266479.69,3.2133,-0.2594,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202304,2023,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,874798038.46,27924470.43,27924470.43,31.3273,18,241662170.98,3.1351,0.0209,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202305,2023,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,1009841611.0,30982772.75,30982772.75,32.5936,18,241780290.35,3.2072,0.1544,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202306,2023,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,975700444.42,31848861.22,31848861.22,30.6353,18,241977328.4,3.1833,-0.0338,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202307,2023,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,1126279276.63,38005281.49,38005281.49,29.6348,18,128062263.81,1.445,0.1543,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202308,2023,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,974973087.57,32998535.13,32998535.13,29.546,18,124444260.53,1.547,-0.1343,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202309,2023,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,930151937.21,32916245.83,32916245.83,28.2581,18,97899076.09,1.1384,-0.046,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202310,2023,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,1058273647.03,33432984.259999998,33432984.259999998,31.6536,18,84689076.22,1.5233,0.1377,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202311,2023,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,547681136.76,18329194.11,18329194.11,29.8803,18,70130862.55,1.571,-0.4825,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202312,2023,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,1013228178.3000001,31051356.7,31051356.7,32.6307,18,202522281.76,1.1402,0.85,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202401,2024,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,855937026.66,28329405.3,28329405.3,30.2137,18,204580791.15,1.5884,-0.1552,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202402,2024,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,1149360525.08,36185413.25,36185413.25,31.7631,18,184611134.36,1.5596,0.3428,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202403,2024,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,851474079.54,27905256.81,27905256.81,30.513,18,211208856.99,1.5895,-0.2592,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202404,2024,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,756493660.52,25307917.88,25307917.88,29.8916,18,213314422.6,1.0683,-0.1115,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202405,2024,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,859501777.62,25574391.82,25574391.82,33.6079,18,207615382.49,1.1291,0.1362,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202406,2024,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,924292440.71,28928732.189999998,28928732.189999998,31.9507,18,141632798.08,1.4821,0.0754,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202407,2024,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,843802839.93,28830679.25,28830679.25,29.2675,18,133641190.6,1.396,-0.0871,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202408,2024,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,1108620808.24,37977277.33,37977277.33,29.1917,18,134521359.7,1.5868,0.3138,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202409,2024,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,1070271943.61,32776762.73,32776762.73,32.6534,18,119449250.98,1.7336,-0.0346,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202410,2024,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,1050537161.95,28943805.04,28943805.04,36.2958,18,137164373.48,1.8913,-0.0184,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202411,2024,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,910812952.8,28888249.580000002,28888249.580000002,31.5288,18,114675793.0,2.708,-0.133,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202412,2024,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,1247515093.99,37073937.68,37073937.68,33.6494,18,105805322.78,2.6173,0.3697,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202501,2025,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,1073795798.86,37851152.29,37851152.29,28.3689,18,144200901.99,2.7247,-0.1393,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202502,2025,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,1148359839.54,36798363.31,36798363.31,31.2068,18,108119553.93,2.9284,0.0694,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202503,2025,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,1000480469.73,34775827.58,34775827.58,28.7694,18,111610262.53,2.6516,-0.1288,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202504,2025,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,980559932.44,33659157.339999996,33659157.339999996,29.132,18,116787428.75,2.9951,-0.0199,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202505,2025,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,709285055.04,26012748.3,26012748.3,27.2668,18,122694239.89,2.0428,-0.2767,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202506,2025,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,722107812.89,22671475.650000002,22671475.650000002,31.8509,18,184036434.72,2.3127,0.0181,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202507,2025,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,995642254.01,30400234.490000002,30400234.490000002,32.7511,18,182931487.13,1.752,0.3788,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202508,2025,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,1122144399.72,35012146.24,35012146.24,32.0501,18,173985877.66,2.099,0.1271,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202509,2025,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,972196386.41,28619109.49,28619109.49,33.9702,18,167495324.29,2.2083,-0.1336,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202510,2025,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,754540899.58,25541228.7,25541228.7,29.5421,18,165217309.75,2.4887,-0.2239,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202511,2025,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,975930246.55,31424404.509999998,31424404.509999998,31.0564,18,173388556.26,2.4264,0.2934,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202512,2025,IND,WLD,,,,851712,Telephones for cellular networks or for other wireless networks,763593344.1600001,26793331.490000002,26793331.490000002,28.4994,18,154201138.23,1.5034,-0.2176,,,,,,,0.0,MFN_APPLIED,MFN/WORLD,,,,0,0,0,0,0,0,0,0
202201,2022,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,8774458.41,1559807.83,1559807.83,5.6253,2,,,,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202202,2022,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,11171346.780000001,1930657.8499999999,1930657.8499999999,5.7863,2,,,0.2732,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202203,2022,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,12223922.59,1926063.8900000001,1926063.8900000001,6.3466,2,1694856.02,0.1138,0.0942,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202204,2022,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,11334977.54,2009479.83,2009479.83,5.6408,2,1767851.47,0.3786,-0.0727,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202205,2022,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,17337108.939999998,3367418.17,3367418.17,5.1485,2,1475495.66,0.3391,0.5295,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202206,2022,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,15546397.29,3079994.99,3079994.99,5.0475,2,3159358.42,0.4296,-0.1033,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202207,2022,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,33099615.689999998,5319726.35,5319726.35,6.2221,2,3144374.23,0.4698,1.1291,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202208,2022,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,17682126.689999998,3392880.0300000003,3392880.0300000003,5.2115,2,8366898.09,0.5351,-0.4658,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202209,2022,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,21736030.09,4208735.4,4208735.4,5.1645,2,7902459.09,0.5668,0.2293,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202210,2022,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,16754098.72,2792537.96,2792537.96,5.9996,2,7486242.2,0.4499,-0.2292,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202211,2022,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,23687663.42,4087200.87,4087200.87,5.7956,2,6582908.69,0.5076,0.4138,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202212,2022,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,19258797.46,3488744.58,3488744.58,5.5203,2,6509947.81,0.4953,-0.187,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202301,2023,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,10849246.94,2197212.9299999997,2197212.9299999997,4.9377,2,5996484.19,0.4279,-0.4367,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202302,2023,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,25012687.55,4434738.0200000005,4434738.0200000005,5.6402,2,4472876.25,0.4066,1.3055,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202303,2023,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,23075794.619999997,3704122.84,3704122.84,6.2298,2,5202785.94,0.3963,-0.0774,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202304,2023,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,11311505.219999999,2199277.77,2199277.77,5.1433,2,5342263.67,0.4462,-0.5098,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202305,2023,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,22507738.05,4141869.2,4141869.2,5.4342,2,6328437.21,0.4629,0.9898,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202306,2023,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,9843615.26,1879003.6099999999,1879003.6099999999,5.2387,2,6164856.01,0.447,-0.5627,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202307,2023,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,13349413.850000001,2148861.31,2148861.31,6.2123,2,7110528.55,0.4571,0.3561,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202308,2023,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,13868670.39,2815413.05,2815413.05,4.926,2,6734252.28,0.4743,0.0389,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202309,2023,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,26325851.35,4139327.92,4139327.92,6.3599,2,5712668.95,0.5592,0.8982,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202310,2023,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,10835764.91,2094175.99,2094175.99,5.1742,2,6635998.26,0.5932,-0.5884,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202311,2023,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,24075815.74,4025428.5100000002,4025428.5100000002,5.9809,2,6708552.11,0.5891,1.2219,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202312,2023,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,21609276.310000002,3660863.04,3660863.04,5.9028,2,7029929.94,0.6082,-0.1024,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202401,2024,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,25216938.92,4047705.3,4047705.3,6.2299,2,6458695.72,0.5783,0.1669,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202402,2024,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,7674393.369999999,1436549.44,1436549.44,5.3422,2,6440325.93,0.5811,-0.6957,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202403,2024,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,16535918.07,3241222.88,3241222.88,5.1018,2,7991386.51,0.4768,1.1547,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202404,2024,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,19936227.15,3613472.14,3613472.14,5.5172,2,7230668.87,0.4747,0.2056,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202405,2024,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,17469627.85,2706260.5,2706260.5,6.4553,2,6422723.64,0.4284,-0.1237,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202406,2024,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,7268226.0600000005,1249858.44,1249858.44,5.8152,2,5964401.47,0.5275,-0.584,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202407,2024,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,24134104.16,4234622.63,4234622.63,5.6992,2,7040619.85,0.5239,2.3205,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202408,2024,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,13078399.45,2383647.9,2383647.9,5.4867,2,6755480.6,0.4671,-0.4581,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202409,2024,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,22441561.67,4386673.75,4386673.75,5.1158,2,5794930.34,0.4512,0.7159,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
202410,2024,IND,ZAF,South Africa,ZA,Africa,90411,Pepper of genus Piper; neither crushed nor ground,17207464.25,3189296.71,3189296.71,5.3954,2,6301285.79,0.4476,-0.2332,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,0.0,India - SACU,Under Negotiation,0,793,60,85,696,0,0,0
