period,reporter_iso3,partner_iso3,hs6,trade_flow,trade_value_usd,net_weight_kg,quantity,quantity_unit,product_description,transaction_count,unit_value_usd_per_kg,trade_growth_mom,unit_value_change_mom,quantity_growth_mom,weight_growth_mom,yoy_growth,rolling_mean_3m,rolling_std_3m,partner_share_pct,partner_share_change_mom,new_corridor_flag,mirror_trade_value,mirror_ratio,mirror_difference,mirror_missing_flag,anomaly_type,anomaly_flag,label_source
202504,IND,SGP,271019,Export,12128343.48,13695362.47,13695362.47,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8856,-0.1953,0.0447,-0.2298,-0.2298,-0.0597,14347081.46,1625911.86,0.0001,0.0,0,12128343.48,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202505,IND,SGP,271019,Export,14351600.959999999,16186950.04,16186950.04,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8866,0.1833,0.0011,0.1819,0.1819,0.2097,14228298.1,1830185.76,0.0001,0.0,0,14351600.96,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202506,IND,SGP,271019,Export,10956628.95,13510190.649999999,13510190.649999999,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.811,-0.2366,-0.0853,-0.1654,-0.1654,0.1763,13850912.6,1534751.74,0.0001,0.0,0,10956628.95,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202507,IND,SGP,271019,Export,16492883.530000001,19173276.02,19173276.02,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8602,0.5053,0.0607,0.4192,0.4192,0.3541,12478857.8,1724414.09,0.0001,0.0,0,16492883.53,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202508,IND,SGP,271019,Export,12531127.67,15133041.83,15133041.83,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8281,-0.2402,-0.0373,-0.2107,-0.2107,-0.0264,13933704.48,2791685.3,0.0001,0.0,0,12531127.67,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202509,IND,SGP,271019,Export,12709839.86,14786515.55,14786515.55,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8596,0.0143,0.038,-0.0229,-0.0229,-0.0943,13326880.05,2852620.74,0.0001,0.0,0,12709839.86,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202510,IND,SGP,271019,Export,14323584.27,16534065.280000001,16534065.280000001,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8663,0.127,0.0078,0.1182,0.1182,0.3433,13911283.69,2237515.99,0.0001,0.0,0,14323584.27,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202511,IND,SGP,271019,Export,12581931.32,15070652.55,15070652.55,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8349,-0.1216,-0.0362,-0.0885,-0.0885,0.0893,13188183.93,987337.31,0.0001,0.0,0,12581931.32,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202512,IND,SGP,271019,Export,6697141.96,7919902.59,7919902.59,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8456,-0.4677,0.0128,-0.4745,-0.4745,-0.4091,13205118.48,970728.82,0.0001,0.0,0,6697141.96,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202201,IND,SGP,271019,Import,11784495.059999999,13332232.0,13332232.0,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8839,,,,,,,,0.0001,,1,11784495.06,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202202,IND,SGP,271019,Import,13005889.6,14844654.26,14844654.26,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8761,0.1036,-0.0088,0.1134,0.1134,,11784495.06,,0.0001,0.0,0,13005889.6,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202203,IND,SGP,271019,Import,10134623.13,11966133.09,11966133.09,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8469,-0.2208,-0.0333,-0.1939,-0.1939,,12395192.33,863656.36,0.0001,0.0,0,10134623.13,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202204,IND,SGP,271019,Import,13329917.78,15295486.0,15295486.0,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8715,0.3153,0.029,0.2782,0.2782,,11641669.26,1440951.84,0.0001,0.0,0,13329917.78,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202205,IND,SGP,271019,Import,10185922.469999999,12076546.17,12076546.17,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8434,-0.2359,-0.0322,-0.2105,-0.2105,,12156810.17,1758743.55,0.0001,0.0,0,10185922.47,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202206,IND,SGP,271019,Import,9356376.8,10777769.08,10777769.08,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8681,-0.0814,0.0293,-0.1075,-0.1075,,11216821.13,1830175.13,0.0001,0.0,0,9356376.8,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202207,IND,SGP,271019,Import,11027515.42,13559473.54,13559473.54,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8133,0.1786,-0.0631,0.2581,0.2581,,10957405.68,2096102.75,0.0001,0.0,0,11027515.42,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202208,IND,SGP,271019,Import,11807903.040000001,14349437.35,14349437.35,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8229,0.0708,0.0118,0.0583,0.0583,,10189938.23,835576.55,0.0001,0.0,0,11807903.04,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202209,IND,SGP,271019,Import,12548290.6,14598919.19,14598919.19,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8595,0.0627,0.0445,0.0174,0.0174,,10730598.42,1252443.61,0.0001,0.0,0,12548290.6,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202210,IND,SGP,271019,Import,13137863.19,15620859.420000002,15620859.420000002,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.841,0.047,-0.0215,0.07,0.07,,11794569.69,760475.26,0.0001,0.0,0,13137863.19,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202211,IND,SGP,271019,Import,12677298.25,14753980.35,14753980.35,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8592,-0.0351,0.0216,-0.0555,-0.0555,,12498018.94,666403.73,0.0001,0.0,0,12677298.25,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202212,IND,SGP,271019,Import,10942288.34,12885338.16,12885338.16,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8492,-0.1369,-0.0116,-0.1267,-0.1267,,12787817.35,309935.18,0.0001,0.0,0,10942288.34,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202301,IND,SGP,271019,Import,13088157.05,15272309.71,15272309.71,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.857,0.1961,0.0092,0.1852,0.1852,0.1106,12252483.26,1157794.48,0.0001,0.0,0,13088157.05,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202302,IND,SGP,271019,Import,9317209.93,10723154.14,10723154.14,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8689,-0.2881,0.0139,-0.2979,-0.2979,-0.2836,12235914.55,1138992.02,0.0001,0.0,0,9317209.93,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202303,IND,SGP,271019,Import,11596468.6,13202716.62,13202716.62,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8783,0.2446,0.0108,0.2312,0.2312,0.1442,11115885.11,1891457.75,0.0001,0.0,0,11596468.6,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202304,IND,SGP,271019,Import,7908000.8,9290192.05,9290192.05,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8512,-0.3181,-0.0309,-0.2963,-0.2963,-0.4067,11333945.19,1899131.24,0.0001,0.0,0,7908000.8,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202305,IND,SGP,271019,Import,10675572.14,13386634.41,13386634.41,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.7975,0.35,-0.0631,0.4409,0.4409,0.0481,9607226.44,1861257.87,0.0001,0.0,0,10675572.14,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202306,IND,SGP,271019,Import,10722423.299999999,12500347.55,12500347.55,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8578,0.0044,0.0756,-0.0662,-0.0662,0.146,10060013.85,1919735.06,0.0001,0.0,0,10722423.3,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202307,IND,SGP,271019,Import,13490352.59,15554500.01,15554500.01,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8673,0.2581,0.0111,0.2443,0.2443,0.2233,9768665.41,1611553.09,0.0001,0.0,0,13490352.59,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202308,IND,SGP,271019,Import,16859218.67,19613432.02,19613432.02,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8596,0.2497,-0.0089,0.2609,0.2609,0.4278,11629449.34,1611759.73,0.0001,0.0,0,16859218.67,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202309,IND,SGP,271019,Import,11675113.33,13425067.719999999,13425067.719999999,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8697,-0.3075,0.0117,-0.3155,-0.3155,-0.0696,13690664.85,3073297.59,0.0001,0.0,0,11675113.33,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202310,IND,SGP,271019,Import,10421895.13,12198149.02,12198149.02,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8544,-0.1073,-0.0176,-0.0914,-0.0914,-0.2067,14008228.2,2630567.13,0.0001,0.0,0,10421895.13,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202311,IND,SGP,271019,Import,8306630.140000001,10242723.15,10242723.15,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.811,-0.203,-0.0508,-0.1603,-0.1603,-0.3448,12985409.04,3412834.56,0.0001,0.0,0,8306630.14,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202312,IND,SGP,271019,Import,14839343.53,17404184.47,17404184.47,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8526,0.7864,0.0513,0.6992,0.6992,0.3561,10134546.2,1702526.59,0.0001,0.0,0,14839343.53,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202401,IND,SGP,271019,Import,10091563.96,12156519.209999999,12156519.209999999,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8301,-0.3199,-0.0264,-0.3015,-0.3015,-0.229,11189289.6,3333280.18,0.0001,0.0,0,10091563.96,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202402,IND,SGP,271019,Import,13923839.84,17122340.71,17122340.71,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8132,0.3798,-0.0204,0.4085,0.4085,0.4944,11079179.21,3376481.0,0.0001,0.0,0,13923839.84,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202403,IND,SGP,271019,Import,13277903.64,15947368.65,15947368.65,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8326,-0.0464,0.0239,-0.0686,-0.0686,0.145,12951582.44,2518792.58,0.0001,0.0,0,13277903.64,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202404,IND,SGP,271019,Import,13670685.49,17210278.9,17210278.9,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.7943,0.0296,-0.046,0.0792,0.0792,0.7287,12431102.48,2051679.5,0.0001,0.0,0,13670685.49,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202405,IND,SGP,271019,Import,9350627.16,10729870.2,10729870.2,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8715,-0.316,0.0972,-0.3765,-0.3765,-0.1241,13624142.99,325473.57,0.0001,0.0,0,9350627.16,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202406,IND,SGP,271019,Import,12206888.38,14154501.29,14154501.29,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8624,0.3055,-0.0104,0.3192,0.3192,0.1384,12099738.76,2388886.84,0.0001,0.0,0,12206888.38,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202407,IND,SGP,271019,Import,7800151.15,9397575.6,9397575.6,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.83,-0.361,-0.0376,-0.3361,-0.3361,-0.4218,11742733.68,2197113.03,0.0001,0.0,0,7800151.15,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202408,IND,SGP,271019,Import,17088735.16,20046909.150000002,20046909.150000002,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8524,1.1908,0.027,1.1332,1.1332,0.0136,9785888.9,2235379.8,0.0001,0.0,0,17088735.16,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202409,IND,SGP,271019,Import,14358225.45,17026954.63,17026954.63,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8433,-0.1598,-0.0107,-0.1506,-0.1506,0.2298,12365258.23,4646316.71,0.0001,0.0,0,14358225.45,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202410,IND,SGP,271019,Import,8407645.41,9696800.66,9696800.66,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8671,-0.4144,0.0282,-0.4305,-0.4305,-0.1933,13082370.59,4773918.98,0.0001,0.0,0,8407645.41,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202411,IND,SGP,271019,Import,8198505.22,10020067.99,10020067.99,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8182,-0.0249,-0.0564,0.0333,0.0333,-0.013,13284868.67,4438963.94,0.0001,0.0,0,8198505.22,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202412,IND,SGP,271019,Import,12095068.040000001,14736597.02,14736597.02,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8208,0.4753,0.0032,0.4707,0.4707,-0.1849,10321458.69,3497506.15,0.0001,0.0,0,12095068.04,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202501,IND,SGP,271019,Import,9312074.96,10426975.45,10426975.45,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8931,-0.2301,0.0881,-0.2924,-0.2924,-0.0772,9567072.89,2191803.94,0.0001,0.0,0,9312074.96,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202502,IND,SGP,271019,Import,7328354.89,8679511.24,8679511.24,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8443,-0.213,-0.0546,-0.1676,-0.1676,-0.4737,9868549.41,2006999.83,0.0,-0.0001,0,7328354.89,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202503,IND,SGP,271019,Import,7472167.43,8518450.68,8518450.68,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8772,0.0196,0.039,-0.0186,-0.0186,-0.4372,9578499.3,2394498.91,0.0001,0.0001,0,7472167.43,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202504,IND,SGP,271019,Import,10093181.16,12338592.59,12338592.59,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.818,0.3508,-0.0675,0.4485,0.4485,-0.2617,8037532.43,1106125.9,0.0001,0.0,0,10093181.16,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202505,IND,SGP,271019,Import,9195279.03,11101379.9,11101379.9,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8283,-0.089,0.0126,-0.1003,-0.1003,-0.0166,8297901.16,1556420.0,0.0001,0.0,0,9195279.03,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202506,IND,SGP,271019,Import,11916981.44,14256363.5,14256363.5,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8359,0.296,0.0092,0.2842,0.2842,-0.0237,8920209.21,1331981.91,0.0001,0.0,0,11916981.44,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202507,IND,SGP,271019,Import,15640671.629999999,18217538.53,18217538.53,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8586,0.3125,0.0272,0.2779,0.2779,1.0052,10401813.88,1386851.33,0.0001,0.0,0,15640671.63,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202508,IND,SGP,271019,Import,14084110.73,16653181.79,16653181.79,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8457,-0.0995,-0.015,-0.0859,-0.0859,-0.1758,12250977.37,3235650.85,0.0001,0.0,0,14084110.73,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202509,IND,SGP,271019,Import,12061141.72,14130826.4,14130826.4,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8535,-0.1436,0.0092,-0.1515,-0.1515,-0.16,13880587.93,1870169.33,0.0001,0.0,0,12061141.72,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202510,IND,SGP,271019,Import,9927194.89,12175504.16,12175504.16,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8153,-0.1769,-0.0448,-0.1384,-0.1384,0.1807,13928641.36,1794822.17,0.0001,0.0,0,9927194.89,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202511,IND,SGP,271019,Import,8178571.97,9848023.07,9848023.07,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8305,-0.1761,0.0186,-0.1912,-0.1912,-0.0024,12024149.11,2078704.8,0.0001,0.0,0,8178571.97,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202512,IND,SGP,271019,Import,8988973.22,10903356.91,10903356.91,kg,"Medium oils and preparations, of petroleum or bituminous minerals",8,0.8244,0.0991,-0.0073,0.1072,0.1072,-0.2568,10055636.19,1944469.04,0.0001,0.0,0,8988973.22,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202201,IND,SGP,300490,Export,167720438.60999998,14467598.91,14467598.91,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,11.5928,,,,,,,,0.0012,,1,167720438.61,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202202,IND,SGP,300490,Export,184836648.22,16480097.74,16480097.74,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,11.2157,0.1021,-0.0325,0.1391,0.1391,,167720438.61,,0.0014,0.0002,0,184836648.22,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202203,IND,SGP,300490,Export,93089956.06,8679057.15,8679057.15,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,10.7258,-0.4964,-0.0437,-0.4734,-0.4734,,176278543.42,12102987.88,0.0008,-0.0006,0,93089956.06,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202204,IND,SGP,300490,Export,158720113.15,14838462.74,14838462.74,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,10.6965,0.705,-0.0027,0.7097,0.7097,,148549014.3,48785464.16,0.0016,0.0008,0,158720113.15,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202205,IND,SGP,300490,Export,136784452.32,12379928.469999999,12379928.469999999,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,11.0489,-0.1382,0.0329,-0.1657,-0.1657,,145548905.81,47270227.5,0.0013,-0.0003,0,136784452.32,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202206,IND,SGP,300490,Export,113350749.33,11206344.78,11206344.78,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,10.1149,-0.1713,-0.0845,-0.0948,-0.0948,,129531507.18,33410825.94,0.0009,-0.0004,0,113350749.33,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202207,IND,SGP,300490,Export,245517327.31,20542791.28,20542791.28,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,11.9515,1.166,0.1816,0.8331,0.8331,,136285104.93,22688803.5,0.002,0.0011,0,245517327.31,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202208,IND,SGP,300490,Export,183739384.17000002,16739865.29,16739865.29,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,10.9762,-0.2516,-0.0816,-0.1851,-0.1851,,165217509.65,70521841.62,0.0014,-0.0006,0,183739384.17,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202209,IND,SGP,300490,Export,151937906.32,13834775.45,13834775.45,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,10.9823,-0.1731,0.0006,-0.1735,-0.1735,,180869153.6,66130021.56,0.0013,-0.0001,0,151937906.32,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202210,IND,SGP,300490,Export,149782479.66,13260852.83,13260852.83,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,11.2951,-0.0142,0.0285,-0.0415,-0.0415,,193731539.27,47583183.8,0.0014,0.0001,0,149782479.66,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202211,IND,SGP,300490,Export,150772054.96,14237335.67,14237335.67,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,10.5899,0.0066,-0.0624,0.0736,0.0736,,161819923.38,19013377.84,0.0014,0.0,0,150772054.96,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202212,IND,SGP,300490,Export,146373729.64,12477062.28,12477062.28,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,11.7314,-0.0292,0.1078,-0.1236,-0.1236,,150830813.65,1078914.02,0.0014,0.0,0,146373729.64,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202301,IND,SGP,300490,Export,176064516.38,15486022.54,15486022.54,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,11.3693,0.2028,-0.0309,0.2412,0.2412,0.0497,148976088.09,2307383.14,0.0014,0.0,0,176064516.38,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202302,IND,SGP,300490,Export,167998296.11,16174466.64,16174466.64,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,10.3866,-0.0458,-0.0864,0.0445,0.0445,-0.0911,157736766.99,16023923.2,0.0013,-0.0001,0,167998296.11,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202303,IND,SGP,300490,Export,105073447.44,8579752.9,8579752.9,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,12.2467,-0.3746,0.1791,-0.4695,-0.4695,0.1287,163478847.38,15352679.47,0.0008,-0.0005,0,105073447.44,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202304,IND,SGP,300490,Export,134473065.09,11762763.63,11762763.63,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,11.4321,0.2798,-0.0665,0.371,0.371,-0.1528,149712086.64,38868008.18,0.0013,0.0005,0,134473065.09,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202305,IND,SGP,300490,Export,126989746.75999999,11263417.0,11263417.0,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,11.2745,-0.0556,-0.0138,-0.0425,-0.0425,-0.0716,135848269.55,31484957.29,0.0013,0.0,0,126989746.76,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202306,IND,SGP,300490,Export,160457766.95,13672510.7,13672510.7,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,11.7358,0.2635,0.0409,0.2139,0.2139,0.4156,122178753.1,15278862.02,0.0013,0.0,0,160457766.95,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202307,IND,SGP,300490,Export,98835111.72,8997435.14,8997435.14,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,10.9848,-0.384,-0.064,-0.3419,-0.3419,-0.5974,140640192.93,17565653.79,0.0007,-0.0006,0,98835111.72,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202308,IND,SGP,300490,Export,213353030.77,18858911.9,18858911.9,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,11.3131,1.1587,0.0299,1.096,1.096,0.1612,128760875.14,30849482.67,0.0015,0.0008,0,213353030.77,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202309,IND,SGP,300490,Export,140478750.04,12508178.12,12508178.12,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,11.231,-0.3416,-0.0073,-0.3367,-0.3367,-0.0754,157548636.48,57314358.81,0.0012,-0.0003,0,140478750.04,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202310,IND,SGP,300490,Export,163801418.07,13529179.11,13529179.11,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,12.1073,0.166,0.078,0.0816,0.0816,0.0936,150888964.18,57964367.2,0.0014,0.0002,0,163801418.07,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202311,IND,SGP,300490,Export,75656620.47,6531484.9,6531484.9,kg,Medicaments consisting of mixed or unmixed products for therapeutic uses,8,11.5834,-0.5381,-0.0433,-0.5172,-0.5172,-0.4982,172544399.63,37215520.86,0.0007,-0.0007,0,75656620.47,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
